Datetime;Resolution code;Region;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor
2025-09-06T00:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-06T00:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-06T00:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T23:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T23:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T23:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T23:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T22:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T22:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T22:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T22:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T21:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T21:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T21:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T21:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T20:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T20:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T20:15:00+02:00;PT15M;Antwerp;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1915.389;0.0
2025-09-05T20:00:00+02:00;PT15M;Antwerp;2.665;7.929;5.316;8.743;7.742;5.743;8.621;7.691;5.263;8.648;4.538;3.312;5.968;1915.389;0.139
2025-09-05T19:45:00+02:00;PT15M;Antwerp;25.538;23.648;18.2;25.769;24.096;19.772;26.763;23.786;18.615;26.865;16.367;12.603;20.379;1915.389;1.333
2025-09-05T19:30:00+02:00;PT15M;Antwerp;67.701;44.965;37.934;50.377;45.681;40.346;52.095;45.159;38.452;52.503;33.151;27.021;44.443;1915.389;3.535
2025-09-05T19:15:00+02:00;PT15M;Antwerp;109.167;80.5;69.151;90.434;80.93;75.731;94.627;80.469;70.006;94.193;56.063;46.403;82.404;1915.389;5.699
2025-09-05T19:00:00+02:00;PT15M;Antwerp;151.506;128.457;108.594;149.26;128.262;119.642;157.24;128.14;110.895;154.166;84.452;68.657;123.128;1915.389;7.91
2025-09-05T18:45:00+02:00;PT15M;Antwerp;196.611;179.976;143.549;213.427;181.32;162.986;226.95;181.987;152.987;221.806;116.298;91.548;165.33;1915.389;10.265
2025-09-05T18:30:00+02:00;PT15M;Antwerp;249.814;237.539;181.438;286.537;236.616;207.123;299.439;238.679;195.061;292.57;150.003;114.652;214.087;1915.389;13.042
2025-09-05T18:15:00+02:00;PT15M;Antwerp;311.108;299.058;221.058;357.69;292.743;252.228;365.481;297.947;238.296;358.309;187.198;140.37;264.073;1915.389;16.243
2025-09-05T18:00:00+02:00;PT15M;Antwerp;368.237;363.656;261.737;417.515;349.816;297.409;427.733;360.256;281.567;419.002;230.171;169.927;317.202;1915.389;19.225
2025-09-05T17:45:00+02:00;PT15M;Antwerp;429.482;432.97;307.286;480.723;405.176;333.257;491.032;422.805;322.056;482.861;277.125;198.111;380.366;1915.389;22.423
2025-09-05T17:30:00+02:00;PT15M;Antwerp;484.316;491.98;345.681;546.56;457.079;352.132;557.437;484.025;357.177;547.487;328.711;221.03;451.426;1915.389;25.286
2025-09-05T17:15:00+02:00;PT15M;Antwerp;532.68;544.714;385.015;607.853;513.977;392.692;618.067;549.423;394.21;612.272;388.036;244.697;534.314;1915.389;27.811
2025-09-05T17:00:00+02:00;PT15M;Antwerp;571.707;585.852;415.389;652.369;574.391;451.148;664.536;614.043;432.381;672.963;446.809;268.141;618.014;1915.389;29.848
2025-09-05T16:45:00+02:00;PT15M;Antwerp;598.278;575.989;393.883;663.812;628.834;484.746;705.765;669.847;467.269;728.604;500.226;292.069;696.688;1915.389;31.235
2025-09-05T16:30:00+02:00;PT15M;Antwerp;646.188;592.535;391.906;691.168;672.215;505.017;753.147;715.447;484.216;779.619;546.218;316.314;762.343;1915.389;33.737
2025-09-05T16:15:00+02:00;PT15M;Antwerp;687.236;624.694;405.643;721.488;708.803;522.419;789.337;753.218;503.476;817.387;572.153;340.13;787.451;1915.389;35.88
2025-09-05T16:00:00+02:00;PT15M;Antwerp;714.036;674.301;433.401;754.303;741.342;536.994;809.18;781.794;525.874;849.187;576.995;363.593;783.799;1915.389;37.279
2025-09-05T15:45:00+02:00;PT15M;Antwerp;717.427;791.475;513.788;858.107;767.408;539.01;839.896;802.363;533.293;877.42;574.081;386.228;795.063;1915.389;37.456
2025-09-05T15:30:00+02:00;PT15M;Antwerp;739.237;840.502;528.35;914.966;785.73;534.623;876.941;815.178;530.429;904.016;565.484;406.504;807.374;1915.389;38.595
2025-09-05T15:15:00+02:00;PT15M;Antwerp;773.725;865.239;554.604;944.165;803.717;552.878;894.68;821.983;549.793;920.044;589.22;423.808;837.737;1915.389;40.395
2025-09-05T15:00:00+02:00;PT15M;Antwerp;780.791;864.401;596.692;940.53;819.589;598.45;894.789;822.23;579.276;921.934;643.395;437.198;882.108;1915.389;40.764
2025-09-05T14:45:00+02:00;PT15M;Antwerp;798.563;856.767;595.934;964.752;828.386;637.157;906.488;815.353;597.443;927.351;694.94;443.533;927.905;1915.389;41.692
2025-09-05T14:30:00+02:00;PT15M;Antwerp;824.325;849.268;572.911;986.819;831.585;657.445;922.833;805.707;603.12;936.32;740.184;441.238;972.37;1915.389;43.037
2025-09-05T14:15:00+02:00;PT15M;Antwerp;852.439;858.433;602.23;993.088;832.525;677.14;932.159;815.711;627.735;927.109;761.712;434.636;995.333;1915.389;44.505
2025-09-05T14:00:00+02:00;PT15M;Antwerp;858.297;867.72;626.457;1003.009;833.468;681.12;945.444;825.714;648.867;934.866;783.244;427.361;1022.052;1915.389;44.811
2025-09-05T13:45:00+02:00;PT15M;Antwerp;862.928;886.282;684.514;1013.202;834.09;675.325;959.324;841.386;675.481;946.924;796.411;419.218;1036.326;1915.389;45.052
2025-09-05T13:30:00+02:00;PT15M;Antwerp;878.705;900.535;710.007;1026.011;834.786;667.792;972.988;854.606;689.16;962.946;805.165;410.198;1047.03;1915.389;45.876
2025-09-05T13:15:00+02:00;PT15M;Antwerp;896.452;910.834;716.893;1040.209;838.411;669.84;986.778;865.062;696.763;973.829;807.485;399.998;1047.379;1915.389;46.803
